set,block,ordinal,source_center,destination_center,half,model_timestamp,model_order,lambda_bits,gamma_bits,sample_rate_bits,norm_strategy,cache_path,local_difference,shared_difference,addgrain_cycles,select_cycles,model_near_cycles,cache_lookup_cycles,polynomial_cycles,gain_cycles
miss,16725,1,1201463,1202937,215,1202047,16,0,1065101558,1194083328,2,1,0,0,28219,2836,1327,4498,0,0
miss,16725,2,1201674,1203079,211,1202047,16,0,1065101558,1194083328,2,1,0,0,18762,13564,1285,227,0,0
miss,17246,0,1234795,1236149,194,1235455,16,0,1065101558,1194083328,2,4,10,10,243087,14274,31000,13628,2996,30766
miss,17246,1,1234795,1236282,194,1235455,16,0,1065101558,1194083328,2,1,0,0,20533,3309,1324,4478,0,0
miss,17246,2,1234992,1236416,197,1235455,16,0,1065101558,1194083328,2,1,0,0,7949,3027,1264,205,0,0
miss,17414,0,1245611,1246949,207,1246207,16,0,1065101558,1194083328,2,4,10,10,234227,16736,31858,15150,3014,25344
miss,17414,1,1245611,1247083,207,1246207,16,0,1065101558,1194083328,2,1,0,0,22977,3300,1556,4474,0,0
miss,17414,2,1245611,1247218,207,1246207,16,0,1065101558,1194083328,2,1,0,0,8189,3110,1482,219,0,0
miss,17732,0,1265804,1267326,573,1265791,16,0,1065101558,1194083328,2,4,10,10,146787,9236,11347,4368,3010,22368
miss,17732,1,1266043,1267471,216,1266175,16,0,1065101558,1194083328,2,4,10,10,28402,3814,2317,94,266,15983
miss,17827,0,1272042,1273371,230,1272703,16,0,1065101558,1194083328,2,4,10,10,203069,9526,28975,12470,3017,19845
miss,17827,1,1272042,1273528,230,1272703,16,0,1065101558,1194083328,2,1,0,0,23767,3944,1505,4484,0,0
miss,17827,2,1272264,1273684,222,1272703,16,0,1065101558,1194083328,2,1,0,0,8629,3604,1452,206,0,0
miss,20017,0,1412146,1413498,182,1412095,16,0,1065101558,1194083328,2,4,10,10,264711,18448,32508,16356,3006,27597
miss,20017,1,1412146,1413619,182,1412095,16,0,1065101558,1194083328,2,1,0,0,28951,5045,2787,4490,0,0
miss,20017,2,1412327,1413739,181,1412479,16,0,1065101558,1194083328,2,4,10,10,27006,2058,1978,118,293,17205
miss,23145,0,1612050,1613607,412,1612543,16,0,1065101558,1194083328,2,4,10,10,263979,21088,31738,16294,3009,30626
miss,23145,1,1612467,1613883,417,1612543,16,0,1065101558,1194083328,2,1,0,0,29746,2271,2035,4484,0,0
miss,23145,2,1612467,1614159,417,1612543,16,0,1065101558,1194083328,2,1,0,0,7669,1952,1937,206,0,0
miss,23492,0,1634444,1635855,179,1635199,16,0,1065101558,1194083328,2,4,10,10,253585,16066,31531,16356,3009,27524
miss,23492,1,1634623,1635975,180,1635199,16,0,1065101558,1194083328,2,1,0,0,30563,5422,3564,4494,0,0
miss,23492,2,1634623,1636094,180,1635199,16,0,1065101558,1194083328,2,1,0,0,7903,2518,1250,210,0,0
miss,24550,0,1702309,1703657,185,1702783,16,0,1065101558,1194083328,2,4,10,10,252761,16497,31702,16302,2993,27748
miss,24550,1,1702309,1703779,185,1702783,16,0,1065101558,1194083328,2,1,0,0,22267,2863,1330,4490,0,0
miss,24550,2,1702494,1703901,185,1702783,16,0,1065101558,1194083328,2,1,0,0,7464,2656,1249,212,0,0
miss,24841,0,1720839,1722173,235,1721215,16,0,1065101558,1194083328,2,4,10,10,250157,22128,29101,13602,3019,28065
miss,24841,1,1720839,1722332,235,1721215,16,0,1065101558,1194083328,2,1,0,0,24599,3369,2024,4482,0,0
miss,24841,2,1720839,1722490,235,1721215,16,0,1065101558,1194083328,2,1,0,0,13954,3133,4662,233,0,0
miss,25533,0,1765162,1766549,159,1764991,16,0,1065101558,1194083328,2,4,10,10,265611,14793,43288,16292,5752,38515
miss,25533,1,1765321,1766654,158,1765375,16,0,1065101558,1194083328,2,4,10,10,28906,3999,2286,94,283,16053
miss,25533,2,1765321,1766760,158,1765375,16,0,1065101558,1194083328,2,1,0,0,20677,3881,2262,2938,0,0
miss,26241,0,1810536,1811886,171,1811071,16,0,1065101558,1194083328,2,4,10,10,252335,18348,31464,13610,3015,25676
miss,26241,1,1810536,1811996,171,1811071,16,0,1065101558,1194083328,2,1,0,0,27089,5009,1327,4478,0,0
miss,26241,2,1810705,1812107,169,1811071,16,0,1065101558,1194083328,2,1,0,0,6951,2057,1236,205,0,0
miss,26522,0,1828364,1829775,227,1827967,16,0,1065101558,1194083328,2,4,10,10,245969,14654,32066,13628,3015,24702
miss,26522,1,1828606,1829927,233,1829119,16,0,1065101558,1194083328,2,4,10,10,31807,6531,1614,102,285,16161
miss,26522,2,1828606,1830078,233,1829119,16,0,1065101558,1194083328,2,1,0,0,28791,3816,1593,7080,0,0
miss,27061,0,1862874,1864363,190,1863295,16,0,1065101558,1194083328,2,4,10,10,247023,19379,31733,16554,3038,25234
miss,27061,1,1862874,1864498,190,1863295,16,0,1065101558,1194083328,2,1,0,0,26221,6015,2014,1790,0,0
miss,27061,2,1862874,1864632,190,1863295,16,0,1065101558,1194083328,2,1,0,0,8609,3071,1947,200,0,0
miss,27349,0,1881342,1882701,178,1881727,16,0,1065101558,1194083328,2,4,10,10,222531,17209,31926,13610,3043,22218
miss,27349,1,1881342,1882828,178,1881727,16,0,1065101558,1194083328,2,1,0,0,22176,3839,2169,4490,0,0
miss,27349,2,1881520,1882954,178,1881727,16,0,1065101558,1194083328,2,1,0,0,9636,3548,2103,210,0,0
miss,27865,0,1914349,1915809,305,1914751,16,0,1065101558,1194083328,2,4,10,10,247143,17352,31604,15196,3029,24896
miss,27865,1,1914349,1915986,305,1914751,16,0,1065101558,1194083328,2,1,0,0,21326,3252,2029,4484,0,0
miss,27865,2,1914349,1916163,305,1914751,16,0,1065101558,1194083328,2,1,0,0,8630,3031,1953,213,0,0
miss,28285,0,1941164,1942590,585,1941247,16,0,1065101558,1194083328,2,4,10,10,258833,16232,32365,12468,3407,25127
miss,28285,1,1941373,1942729,210,1941247,16,0,1065101558,1194083328,2,1,0,0,27363,2839,2702,4486,0,0
miss,28285,2,1941373,1942868,210,1941247,16,0,1065101558,1194083328,2,1,0,0,9279,2481,2620,202,0,0
miss,28987,0,1986236,1987575,182,1986943,16,0,1065101558,1194083328,2,4,10,10,250841,16516,33865,13620,3014,24904
miss,28987,1,1986236,1987696,182,1986943,16,0,1065101558,1194083328,2,1,0,0,23051,3052,1312,4488,0,0
miss,28987,2,1986407,1987816,171,1986943,16,0,1065101558,1194083328,2,1,0,0,7681,2773,1257,214,0,0
miss,30161,0,2061393,2062725,231,2061823,16,0,1065101558,1194083328,2,4,10,10,248409,18427,28655,13602,3033,27427
miss,30161,1,2061393,2062875,231,2061823,16,0,1065101558,1194083328,2,1,0,0,22036,2233,1309,4484,0,0
miss,30161,2,2061626,2063025,233,2061823,16,0,1065101558,1194083328,2,1,0,0,6885,2037,1254,209,0,0
miss,31598,0,2153110,2154619,269,2153599,16,0,1065101558,1194083328,2,4,10,10,273323,18271,34299,18894,3018,30717
miss,31598,1,2153382,2154802,272,2153599,16,0,1065101558,1194083328,2,1,0,0,26208,2235,2018,4488,0,0
miss,31598,2,2153382,2154984,272,2153599,16,0,1065101558,1194083328,2,1,0,0,8135,2038,1955,215,0,0
miss,32215,0,2192684,2194141,527,2192383,16,0,1065101558,1194083328,2,4,10,10,158051,6829,21239,4355,3425,19885
miss,32215,1,2192842,2194255,158,2192383,16,0,1065101558,1194083328,2,1,0,0,22210,3952,2287,2934,0,0
miss,32215,2,2192842,2194370,158,2192383,16,0,1065101558,1194083328,2,1,0,0,9797,3700,2230,199,0,0
miss,32360,0,2202011,2203353,378,2201983,16,0,1065101558,1194083328,2,4,10,10,242365,19494,29981,16338,3055,25239
miss,32360,1,2202011,2203639,378,2201983,16,0,1065101558,1194083328,2,1,0,0,28531,3479,2712,4483,0,0
miss,32360,2,2202011,2203925,378,2201983,16,0,1065101558,1194083328,2,1,0,0,9467,3224,2611,212,0,0
miss,32432,0,2206604,2208015,175,2207359,16,0,1065101558,1194083328,2,4,10,10,231635,16403,28953,13610,2986,27845
miss,32432,1,2206782,2208132,177,2207359,16,0,1065101558,1194083328,2,1,0,0,23521,5806,1534,4473,0,0
miss,32432,2,2206782,2208249,177,2207359,16,0,1065101558,1194083328,2,1,0,0,8548,2900,1478,206,0,0
miss,32432,3,2206958,2208366,176,2207359,16,0,1065101558,1194083328,2,1,0,0,7811,2834,1453,190,0,0
miss,33261,0,2259644,2261055,211,2260351,16,0,1065101558,1194083328,2,4,10,10,256689,16502,31137,13602,3011,30318
miss,33261,1,2259863,2261196,219,2260351,16,0,1065101558,1194083328,2,1,0,0,28660,5541,1322,4478,0,0
miss,33261,2,2259863,2261337,219,2260351,16,0,1065101558,1194083328,2,1,0,0,8143,2665,1266,209,0,0
miss,33783,0,2293195,2294549,194,2293759,16,0,1065101558,1194083328,2,4,10,10,241771,11326,31504,9775,3000,35747
miss,33783,1,2293195,2294682,194,2293759,16,0,1065101558,1194083328,2,1,0,0,17513,3288,1320,2934,0,0
miss,33783,2,2293392,2294816,197,2293759,16,0,1065101558,1194083328,2,1,0,0,7889,3027,1246,205,0,0
miss,33951,0,2303804,2305215,201,2304511,16,0,1065101558,1194083328,2,4,10,10,204207,5947,28938,9774,3013,25110
miss,33951,1,2304011,2305349,203,2304511,16,0,1065101558,1194083328,2,1,0,0,38640,6120,1572,4489,0,0
miss,33951,2,2304011,2305484,203,2304511,16,0,1065101558,1194083328,2,1,0,0,9184,3353,1515,218,0,0
miss,34270,0,2324204,2325726,573,2324095,16,0,1065101558,1194083328,2,4,10,10,143761,6821,13927,9775,343,25213
miss,34270,1,2324443,2325871,216,2324479,16,0,1065101558,1194083328,2,4,10,10,28759,3818,2367,94,275,15985
miss,34270,2,2324636,2326017,193,2324479,16,0,1065101558,1194083328,2,1,0,0,12627,3853,2317,242,0,0
miss,34365,0,2330442,2331771,230,2331007,16,0,1065101558,1194083328,2,4,10,10,223925,12219,28406,16320,3003,30631
miss,34365,1,2330442,2331928,230,2331007,16,0,1065101558,1194083328,2,1,0,0,24113,3897,1573,4498,0,0
miss,34365,2,2330664,2332084,222,2331007,16,0,1065101558,1194083328,2,1,0,0,13212,8088,1506,222,0,0
miss,36554,0,2470546,2471899,182,2470399,16,0,1065101558,1194083328,2,4,10,10,254505,18278,32390,16356,3036,27648
miss,36554,1,2470546,2472019,182,2470399,16,0,1065101558,1194083328,2,1,0,0,26017,2249,2743,4472,0,0
miss,36554,2,2470546,2472140,182,2470399,16,0,1065101558,1194083328,2,1,0,0,8243,1992,2640,201,0,0
miss,39682,0,2670450,2672007,412,2670847,16,0,1065101558,1194083328,2,4,10,10,266623,18302,31761,13630,3040,30488
miss,39682,1,2670867,2672283,417,2670847,16,0,1065101558,1194083328,2,1,0,0,26581,2246,2000,4494,0,0
miss,39682,2,2670867,2672559,417,2670847,16,0,1065101558,1194083328,2,1,0,0,7624,1998,1942,214,0,0
miss,40030,0,2693023,2694375,180,2693503,16,0,1065101558,1194083328,2,4,10,10,253405,18878,31094,13628,5946,25417
miss,40030,1,2693023,2694494,180,2693503,16,0,1065101558,1194083328,2,1,0,0,19561,2786,1324,4494,0,0
miss,40030,2,2693203,2694614,180,2693503,16,0,1065101558,1194083328,2,1,0,0,7303,2424,1256,211,0,0
miss,41089,0,2760709,2762057,185,2761087,16,0,1065101558,1194083328,2,4,10,10,252137,18925,32530,9747,3036,24903
miss,41089,1,2760709,2762179,185,2761087,16,0,1065101558,1194083328,2,1,0,0,21119,2814,1988,4480,0,0
miss,41089,2,2760894,2762301,185,2761087,16,0,1065101558,1194083328,2,1,0,0,8710,2586,1936,219,0,0
