set,block,dsp_us,cycle_us,input_cycles,comp_cycles,harmony_cycles,delay_cycles,reverb_cycles,master_cycles,new_grains,active_grains,source_grains,grain_samples,model_lookups,model_expensive,model_warp_us,formant_changed,pitch_changed,track_state,fallback,recovery,fir_computed,fir_reused,deferred_slices
miss,74867,1457,1566,6463,53987,265307,12846,36855,5495,1,1,0,375,1,0,11.57,0,0,2,0,0,0,0,4
miss,75059,1437,1544,6499,53987,265727,12987,33059,5335,1,1,0,439,1,0,11.20,0,0,2,0,0,0,0,4
miss,75470,2706,2817,6551,53943,755378,24201,45515,5403,3,3,0,1209,3,1,513.78,1,0,2,1,0,0,0,3
miss,75789,2615,2746,6379,56623,748794,17672,24223,8335,3,3,0,1545,3,1,512.75,1,0,2,1,0,0,0,3
miss,75831,1350,1461,6467,58519,280358,13039,28127,5431,1,1,0,519,1,1,285.43,1,0,2,0,0,0,0,4
miss,76211,1374,1480,6487,53151,250173,12767,29015,5255,1,1,0,465,1,1,183.01,1,0,2,0,0,0,0,4
miss,76520,2021,2113,6471,55383,543582,12578,29907,5363,3,3,0,2271,3,1,465.45,1,0,2,1,0,0,0,3
miss,76538,1430,1522,6495,54023,334290,12683,30527,5395,1,1,0,685,1,1,308.03,1,1,2,1,0,0,0,4
miss,77316,2605,2706,6527,53891,764322,13368,27592,10567,3,3,0,1181,3,1,534.78,1,0,2,1,0,0,0,3
miss,77611,2648,2762,6395,53127,756942,12671,41347,5703,3,3,0,1769,3,2,574.92,1,1,2,1,0,0,0,3
miss,77939,1478,1584,6363,55904,274303,12695,26730,5199,1,1,0,451,1,0,16.09,0,0,2,0,0,0,0,4
miss,78204,2574,2692,6555,53175,756186,12659,25748,5387,3,3,0,1307,3,1,519.61,1,0,2,1,0,0,0,3
miss,78511,2324,2430,6495,21875,687810,12614,33063,5267,3,3,0,1169,3,1,446.33,1,1,2,1,0,0,0,3
miss,79081,2421,2552,6439,1915,741126,12903,33999,5287,3,3,0,1699,3,1,493.29,1,0,2,1,0,0,0,3
miss,79524,2524,2633,6395,53111,742966,12600,24479,5331,3,3,0,1357,3,1,491.15,1,0,2,1,0,0,0,3
miss,80300,2685,2792,8051,53923,754626,32460,39779,5295,3,3,0,1251,3,1,500.79,1,0,2,1,0,0,0,3
miss,81011,1411,1515,6467,56575,266066,12659,27742,5291,1,1,0,433,1,1,227.56,1,0,2,1,0,0,0,4
miss,81579,2709,2816,6507,53119,790558,12674,25111,5271,3,3,0,1457,3,1,557.30,1,1,2,1,0,0,0,3
miss,83139,2606,2722,6503,1911,797982,15831,33403,5303,3,3,0,1773,3,1,522.03,1,0,2,1,0,0,0,3
miss,83820,2124,2226,6543,1959,621050,12586,33102,5490,3,3,0,1143,3,1,427.70,1,0,2,1,0,0,0,3
miss,83964,2535,2633,6399,1935,787974,12611,24959,5447,3,3,0,3599,3,2,573.68,1,1,2,1,0,0,0,3
miss,84050,2361,2566,6531,53887,671738,12578,32047,5459,3,3,0,1157,3,1,449.54,1,0,2,1,0,0,0,3
miss,84083,1359,1451,6543,53963,249463,12591,28267,5339,1,1,0,393,1,0,23.15,0,0,2,0,0,0,0,4
miss,84954,2511,2615,6487,21815,768850,12771,24427,5355,3,3,0,1379,3,1,539.82,1,0,2,1,0,0,0,3
miss,85524,2569,2680,6487,53935,751586,12607,25135,5411,3,3,0,1307,3,1,490.30,1,0,2,1,0,0,0,3
miss,85619,1362,1468,6438,53575,258599,12715,26171,5280,1,1,0,453,1,0,30.86,0,0,2,0,0,0,0,4
miss,85704,2414,2517,6499,22255,722846,12559,31279,5407,3,3,0,1345,3,1,450.54,1,0,2,1,0,0,0,3
miss,85710,1388,1497,6523,55971,287127,12859,25495,5347,1,1,0,435,1,0,93.47,0,0,2,1,0,0,0,4
miss,86160,2642,2746,6487,53951,763194,12619,33119,5491,3,3,0,1581,3,1,556.71,1,0,2,1,0,0,0,3
miss,88536,2775,2887,6451,53991,819806,12756,27351,5443,3,3,0,1947,3,2,627.96,1,0,2,1,0,0,0,3
miss,91938,2601,2692,6419,21887,788190,12738,30287,5443,2,2,0,1816,2,2,582.46,1,0,2,1,0,0,0,2
miss,92323,2631,2738,6515,59499,771582,13011,25391,5391,3,3,0,2339,3,1,579.07,1,0,2,1,0,0,0,3
miss,93470,2636,2750,6571,53915,758609,12951,29772,5467,3,3,0,1209,3,1,542.45,1,0,2,1,0,0,0,3
miss,93789,2715,2828,6407,53927,782634,13276,30107,5403,3,3,0,1545,3,1,567.04,1,0,2,1,0,0,0,3
miss,94520,2117,2255,6463,53843,573358,12758,32899,5387,3,3,0,2271,3,1,487.83,1,0,2,1,0,0,0,3
miss,94538,1423,1528,6462,54055,331410,12684,30579,5347,1,1,0,685,1,1,298.61,1,1,2,1,0,0,0,4
miss,95889,2686,2785,6403,1939,829230,12831,49159,5439,3,3,0,1773,3,1,579.62,1,0,2,1,0,0,0,3
miss,96570,2189,2300,6366,1939,638322,12790,48615,5311,3,3,0,1143,3,1,458.40,1,0,2,1,0,0,0,3
miss,96714,2353,2450,6475,4731,719486,15267,24411,5363,3,3,0,3599,3,2,521.13,1,1,2,1,0,0,0,3
miss,96800,2324,2502,6491,53911,666362,13240,28055,5487,3,3,0,1157,3,1,422.88,1,0,2,1,0,0,0,3
miss,97203,1368,1489,6347,53119,252498,12571,24799,5451,1,1,0,493,1,1,157.32,1,1,2,1,0,0,0,4
miss,97704,2557,2674,6423,21851,783030,12563,25255,6935,3,3,0,1379,3,1,552.41,1,0,2,1,0,0,0,3
miss,98274,2535,2645,6459,53979,742874,13000,24275,5407,3,3,0,1307,3,1,492.61,1,0,2,1,0,0,0,3
miss,98454,2437,2562,6471,22095,715930,12754,35642,5419,3,3,0,1345,3,1,507.74,1,0,2,1,0,0,0,3
miss,98910,2633,2737,6479,53968,762442,12551,30559,5415,3,3,0,1581,3,1,571.85,1,0,2,1,0,0,0,3
miss,99635,1338,1435,6463,53967,223187,12667,30606,5447,1,1,0,467,1,0,23.36,0,0,2,0,0,0,0,4
miss,101286,2748,2853,6491,53911,809030,16131,30044,5467,3,3,0,1947,3,2,608.83,1,0,2,1,0,0,0,3
miss,104688,2619,2710,6535,21999,785350,12583,38724,8301,2,2,0,1816,2,2,578.29,1,0,2,1,0,0,0,2
miss,104712,1341,1480,6463,55843,289142,12771,30682,9995,1,1,0,881,1,1,177.14,1,0,2,0,0,0,0,3
miss,105073,2611,2730,6411,53907,762457,12559,30287,5359,3,3,0,2339,3,1,552.36,1,0,2,1,0,0,0,3
miss,106220,2700,2824,6531,56611,765062,15439,36052,5431,3,3,0,1209,3,1,512.14,1,0,2,1,0,0,0,3
miss,106539,2655,2782,6395,56551,763446,18859,30175,5395,3,3,0,1545,3,1,499.10,1,0,2,1,0,0,0,3
miss,107270,2068,2172,6428,55346,561265,13035,28235,5375,3,3,0,2271,3,1,449.91,1,0,2,1,0,0,0,3
miss,108066,2634,2731,6535,53867,772506,15423,28171,5455,3,3,0,1181,3,1,558.56,1,0,2,1,0,0,0,3
miss,108361,2535,2657,6451,53207,729926,12723,30608,5438,3,3,0,1769,3,2,556.40,1,1,2,1,0,0,0,3
miss,108403,1340,1437,6459,53911,247522,15483,24819,5287,1,1,0,525,1,1,103.19,1,0,2,0,0,0,0,4
miss,108954,2501,2610,6547,53087,721642,12835,36742,5395,3,3,0,1307,3,1,446.00,1,0,2,1,0,0,0,3
miss,109261,2343,2457,6511,21911,685278,12559,33971,5311,3,3,0,1169,3,1,436.72,1,1,2,1,0,0,0,3
miss,109584,1336,1427,6463,55175,263700,12879,28075,5427,1,1,0,521,1,0,54.26,0,0,2,1,0,0,0,4
miss,109831,2376,2482,6439,1907,731406,15403,25315,5403,3,3,0,1699,3,1,454.53,1,0,2,1,0,0,0,3
miss,110274,2581,2710,6431,55867,756494,13031,25283,5383,3,3,0,1357,3,1,470.09,1,0,2,1,0,0,0,3
miss,111050,2623,2713,6511,53907,757386,12559,30603,6811,3,3,0,1251,3,1,517.68,1,0,2,1,0,0,0,3
miss,112329,2764,2882,6547,55819,798118,13419,32740,5239,3,3,0,1457,3,1,538.49,1,1,2,1,0,0,0,3
miss,113889,2575,2689,6479,1923,799398,15187,33418,5287,3,3,0,1773,3,1,535.25,1,0,2,1,0,0,0,3
miss,114570,2198,2312,6435,1935,645002,12719,37872,5335,3,3,0,1143,3,1,420.01,1,0,2,1,0,0,0,3
miss,114714,2504,2616,6475,1927,783850,12583,25415,5371,3,3,0,3599,3,2,568.91,1,1,2,1,0,0,0,3
miss,114800,2372,2493,6503,53895,676506,15740,25091,5431,3,3,0,1157,3,1,452.29,1,0,2,1,0,0,0,3
miss,115704,2508,2625,6387,21951,764878,12559,27247,5399,3,3,0,1379,3,1,517.07,1,0,2,1,0,0,0,3
miss,116274,2532,2656,6439,53907,739414,13056,24323,5419,3,3,0,1307,3,1,493.41,1,0,2,1,0,0,0,3
miss,116454,2421,2529,6591,22167,721314,13238,30487,5383,3,3,0,1345,3,1,484.33,1,0,2,1,0,0,0,3
miss,116467,1334,1447,6395,61387,237237,12779,34536,5399,1,1,0,443,1,1,220.12,1,0,2,1,0,0,0,4
miss,116910,2544,2671,6419,53987,738758,12583,30231,5423,3,3,0,1581,3,1,523.00,1,0,2,1,0,0,0,3
miss,119286,2785,2885,6503,53927,822486,13175,33284,5507,3,3,0,1947,3,2,625.89,1,0,2,1,0,0,0,3
miss,122688,2641,2746,6415,21971,807802,13111,31144,5475,2,2,0,1816,2,2,584.10,1,0,2,1,0,0,0,2
miss,122772,1361,1488,6375,54003,300546,14582,39287,10175,1,1,0,859,1,1,257.29,1,1,2,1,0,0,0,3
miss,123073,2561,2690,6431,53875,745733,12758,26075,5403,3,3,0,2339,3,1,517.27,1,0,2,1,0,0,0,3
miss,123093,1348,1459,6519,53943,305569,12667,33863,5271,1,1,0,407,1,1,215.23,1,1,2,1,0,0,0,3
miss,123123,1354,1466,6551,61607,239720,13175,38532,5315,1,1,0,387,1,1,88.95,1,1,2,1,0,0,0,3
miss,124220,2701,2798,6467,53915,760445,15735,35011,5407,3,3,0,1209,3,1,490.39,1,0,2,1,0,0,0,3
miss,124539,2631,2744,6491,53919,761586,12650,34107,5475,3,3,0,1545,3,1,498.18,1,0,2,1,0,0,0,3
miss,124787,1374,1495,6488,55847,247756,12583,30795,5327,1,1,0,465,1,0,85.12,0,0,2,0,0,0,0,4
miss,125202,1341,1471,6395,56811,258371,12579,27343,5239,1,1,0,467,1,0,86.82,0,0,2,0,0,0,0,4
miss,125270,1972,2073,6455,56479,518358,13051,34375,5347,3,3,0,2271,3,1,367.75,1,0,2,1,0,0,0,3
miss,125288,1438,1538,6491,54007,342050,13187,27391,5379,1,1,0,685,1,1,347.83,1,1,2,1,0,0,0,4
miss,126066,2649,2752,6555,53875,776926,12543,27615,5394,3,3,0,1181,3,1,542.50,1,0,2,1,0,0,0,3
miss,126361,2488,2593,6475,53131,703206,12619,24527,5451,3,3,0,1769,3,2,521.75,1,1,2,1,0,0,0,3
miss,126954,2526,2625,6515,55811,730973,12888,28143,5394,3,3,0,1307,3,1,490.60,1,0,2,1,0,0,0,3
miss,127261,2382,2492,6495,21831,706038,15423,27671,5283,3,3,0,1169,3,1,493.38,1,1,2,1,0,0,0,3
miss,127831,2466,2572,6527,1928,755814,12607,30903,5311,3,3,0,1699,3,1,501.75,1,0,2,1,0,0,0,3
miss,128274,2546,2662,6411,53147,747310,12983,24459,5311,3,3,0,1357,3,1,513.15,1,0,2,1,0,0,0,3
miss,128435,1343,1441,6443,54015,252780,13091,25847,5467,1,1,0,467,1,0,51.58,0,0,2,0,0,0,0,4
miss,129050,2653,2809,6479,56583,779466,12599,24211,5331,3,3,0,1251,3,1,537.15,1,0,2,1,0,0,0,3
miss,129553,1393,1507,9195,74323,256726,12587,24931,5447,1,1,0,347,1,1,169.47,1,0,2,0,0,0,0,4
miss,130329,2670,2784,8883,53127,768814,15747,38511,5291,3,3,0,1457,3,1,530.08,1,1,2,1,0,0,0,3
miss,131889,2575,2675,6515,4615,779430,20459,35163,7959,3,3,0,1773,3,1,521.49,1,0,2,1,0,0,0,3
miss,132211,1348,1431,6491,59543,241713,12751,33131,5343,1,1,0,443,1,1,109.08,1,0,2,0,0,0,0,3
miss,132570,1978,2095,6512,1938,575338,12591,41951,5311,3,3,0,1143,3,1,435.22,1,0,2,1,0,0,0,3
miss,132714,2467,2588,6455,1943,750082,12543,30371,5419,3,3,0,3599,3,2,508.16,1,1,2,1,0,0,0,3
miss,132800,2422,2607,6491,53911,683977,13083,32616,5451,3,3,0,1157,3,1,403.66,1,0,2,1,0,0,0,3
miss,133704,2541,2644,6499,21927,779570,12691,24372,5403,3,3,0,1379,3,1,535.70,1,0,2,1,0,0,0,3
miss,134274,2613,2717,6523,56639,762706,13055,24167,11075,3,3,0,1307,3,1,534.80,1,0,2,1,0,0,0,3
miss,134454,2435,2554,6479,22019,723002,12919,30459,5443,3,3,0,1345,3,1,525.29,1,0,2,1,0,0,0,3
miss,134460,1336,1430,6479,55863,269711,12823,30511,5343,1,1,0,435,1,0,50.61,0,0,2,1,0,0,0,4
miss,134910,2646,2757,6535,53947,764242,12594,33867,5407,3,3,0,1581,3,1,513.93,1,0,2,1,0,0,0,3
miss,135539,1364,1457,6434,53963,237396,12631,31959,5362,1,1,0,467,1,0,105.65,0,0,2,0,0,0,0,4
miss,137286,2730,2829,6507,53983,803694,16082,27580,5443,3,3,0,1947,3,2,597.10,1,0,2,1,0,0,0,3
miss,140688,2716,2832,6527,24655,820746,12586,37622,5430,2,2,0,1816,2,2,592.48,1,0,2,1,0,0,0,2
miss,140753,1383,1509,6439,53963,305870,15315,38703,5259,1,1,0,845,1,1,180.09,1,0,2,0,0,0,0,3
miss,141073,2600,2712,6427,56603,757974,12731,30583,5319,3,3,0,2339,3,1,536.28,1,0,2,1,0,0,0,3
miss,141081,1409,1520,6531,53959,323502,12742,28078,5443,1,1,0,773,1,1,226.89,1,0,2,1,0,0,0,4
miss,141619,1360,1492,9131,53994,219638,12795,49659,5431,1,1,0,377,1,1,119.30,1,0,2,0,0,0,0,4
miss,142220,2702,2815,6443,53907,783782,12587,40863,5419,3,3,0,1209,3,1,556.26,1,0,2,1,0,0,0,3
miss,142539,2605,2725,6391,53951,738106,12639,33599,5407,3,3,0,1545,3,1,500.06,1,0,2,1,0,0,0,3
miss,143270,2032,2125,6471,56271,537094,13079,25175,5347,3,3,0,2271,3,1,377.11,1,0,2,1,0,0,0,3
miss,143288,1363,1470,6519,54012,305790,13159,28303,8695,1,1,0,685,1,1,228.63,1,1,2,1,0,0,0,4
miss,144639,2734,2840,6519,1899,830594,15255,49015,5371,3,3,0,1773,3,1,571.96,1,0,2,1,0,0,0,3
miss,145320,2125,2237,6362,1919,633450,12575,27728,5483,3,3,0,1143,3,1,434.96,1,0,2,1,0,0,0,3
miss,145464,2513,2641,6539,1919,775122,12563,27111,5451,3,3,0,3599,3,2,523.09,1,1,2,1,0,0,0,3
miss,145550,2278,2389,6451,53867,648113,12611,25119,5387,3,3,0,1157,3,1,439.61,1,0,2,1,0,0,0,3
miss,145907,1388,1485,6419,53163,267939,16692,27295,5467,1,1,0,519,1,0,118.93,0,0,2,0,0,0,0,4
miss,146078,1359,1467,6467,55890,281858,17567,32267,5575,1,1,0,463,1,1,89.33,1,0,2,0,0,0,0,4
miss,146454,2536,2647,6439,21823,771706,12900,27915,5419,3,3,0,1379,3,1,530.10,1,0,2,1,0,0,0,3
miss,146468,1358,1501,6467,53239,295242,15710,34087,5355,1,1,0,463,1,1,223.24,1,0,2,1,0,0,0,4
miss,147024,2574,2702,6487,53959,753938,12431,24896,5431,3,3,0,1307,3,1,492.23,1,0,2,1,0,0,0,3
miss,147204,2312,2441,6547,22035,693249,12563,24627,5431,3,3,0,1345,3,1,472.52,1,0,2,1,0,0,0,3
miss,147210,1337,1462,6491,56547,253375,12591,31719,6335,1,1,0,435,1,0,13.27,0,0,2,1,0,0,0,4
miss,147660,2615,2714,6435,53999,759506,12574,27259,8347,3,3,0,1581,3,1,508.76,1,0,2,1,0,0,0,3
miss,147670,1334,1447,6479,53951,291298,12727,32295,5383,1,1,0,523,1,1,260.26,1,0,2,1,0,0,0,3
miss,147702,1355,1468,6459,53999,274532,12562,24823,5275,1,1,0,521,1,0,55.75,0,0,2,0,0,0,0,4
miss,148275,1391,1495,6583,53955,251474,12603,28347,5344,1,1,0,461,1,1,179.39,1,0,2,0,0,0,0,4
miss,150036,2840,2951,6419,56599,839226,12555,32479,7491,3,3,0,1947,3,2,631.42,1,0,2,1,0,0,0,3
miss,153438,2657,2756,6531,21979,794257,12632,36042,5451,2,2,0,1816,2,2,586.42,1,0,2,1,0,0,0,2
miss,153823,2735,2833,6415,53959,799442,15800,37675,5359,3,3,0,2339,3,1,595.29,1,0,2,1,0,0,0,3
miss,153843,1403,1510,6579,53895,275914,12995,28228,5319,1,1,0,407,1,1,285.21,1,1,2,1,0,0,0,3
miss,154970,2684,2796,6523,53900,775158,12711,28083,5367,3,3,0,1209,3,1,543.05,1,0,2,1,0,0,0,3
miss,155289,2659,2773,6543,53911,773798,13116,29939,5411,3,3,0,1545,3,1,557.05,1,0,2,1,0,0,0,3
miss,155955,1351,1458,6371,53199,250898,12563,26031,5419,1,1,0,471,1,1,112.52,1,0,2,0,0,0,0,4
miss,156020,2101,2204,6483,53859,566466,12563,31235,5354,3,3,0,2271,3,1,457.13,1,0,2,1,0,0,0,3
miss,156038,1358,1462,6439,53999,306205,12771,24843,5354,1,1,0,685,1,1,114.22,1,1,2,1,0,0,0,4
miss,156275,1351,1443,6452,55850,243987,12623,24935,5434,1,1,0,403,1,0,52.81,0,0,2,0,0,0,0,4
miss,156816,2669,2780,6527,53915,780914,13035,28383,5399,3,3,0,1181,3,1,558.22,1,0,2,1,0,0,0,3
miss,157111,2595,2709,6435,53135,746738,12568,32983,5403,3,3,0,1769,3,2,577.23,1,1,2,1,0,0,0,3
miss,157314,1372,1477,6447,54007,283103,15239,28636,5327,1,1,0,461,1,0,66.43,0,0,2,0,0,0,0,4
miss,157704,2660,2771,6639,55803,759506,12607,39571,5431,3,3,0,1307,3,1,566.01,1,0,2,1,0,0,0,3
miss,158011,2379,2511,6475,21835,708178,12918,31523,5299,3,3,0,1169,3,1,496.46,1,1,2,1,0,0,0,3
miss,158581,2372,2502,6487,1939,717898,12427,36963,5311,3,3,0,1699,3,1,488.55,1,0,2,1,0,0,0,3
miss,159024,2664,2762,6495,53179,774478,12563,35644,5319,3,3,0,1357,3,1,549.74,1,0,2,1,0,0,0,3
miss,159411,1336,1471,6430,53939,243562,12643,27967,5339,1,1,0,465,1,1,171.99,1,0,2,0,0,0,0,4
miss,159800,2637,2763,6523,53887,754742,13016,27575,5383,3,3,0,1251,3,1,549.35,1,0,2,1,0,0,0,3
miss,160307,1338,1444,6443,53979,238104,12592,25127,5475,1,1,0,347,1,0,15.27,0,0,2,0,0,0,0,4
miss,161079,2775,2939,6471,53115,819438,12647,25043,5239,3,3,0,1457,3,1,535.23,1,1,2,1,0,0,0,3
miss,162639,2717,2840,6487,1923,832318,15419,49863,5307,3,3,0,1773,3,1,580.12,1,0,2,1,0,0,0,3
miss,163320,1982,2103,6492,1943,579606,12567,28207,5407,3,3,0,1143,3,1,397.14,1,0,2,1,0,0,0,3
miss,163464,2579,2675,6412,1947,795350,12747,30195,5475,3,3,0,3599,3,2,601.90,1,1,2,1,0,0,0,3
miss,163550,2518,2649,6559,53931,731310,12615,31167,5391,3,3,0,1157,3,1,525.58,1,0,2,1,0,0,0,3
miss,163827,1433,1544,6455,53155,263522,12475,30203,5255,1,1,0,445,1,1,238.27,1,1,2,1,0,0,0,4
miss,164454,2644,2750,6535,21895,799422,13008,38431,5403,3,3,0,1379,3,1,557.92,1,0,2,1,0,0,0,3
miss,165024,2553,2641,6439,53895,746886,12583,26904,5467,3,3,0,1307,3,1,497.53,1,0,2,1,0,0,0,3
miss,165204,2433,2545,9255,21867,723046,12711,30143,5455,3,3,0,1345,3,1,491.67,1,0,2,1,0,0,0,3
miss,165660,2537,2656,6539,53911,723677,12563,32608,5383,3,3,0,1581,3,1,485.38,1,0,2,1,0,0,0,3
miss,168036,2790,2903,6451,53995,830606,12579,27711,5439,3,3,0,1947,3,2,614.61,1,0,2,1,0,0,0,3
miss,171437,2765,2870,13903,24159,829210,12655,32559,5506,3,3,0,2661,3,1,603.18,1,0,2,1,0,0,0,3
miss,171823,2632,2751,6383,53915,770414,13111,29843,5387,3,3,0,2339,3,1,565.99,1,0,2,1,0,0,0,3
miss,172970,2732,2860,6499,53935,777714,12555,36399,5351,3,3,0,1209,3,1,543.92,1,0,2,1,0,0,0,3
miss,173289,2746,2880,6547,56619,785262,18719,33403,5455,3,3,0,1545,3,1,558.45,1,0,2,1,0,0,0,3
miss,174020,2161,2300,6450,53851,592745,12551,33330,5359,3,3,0,2271,3,1,440.16,1,0,2,1,0,0,0,3
miss,174038,1438,1543,6443,53998,332530,12667,35304,5407,1,1,0,685,1,1,307.30,1,1,2,1,0,0,0,4
miss,174816,2570,2671,6539,53971,755798,13059,26075,5467,3,3,0,1181,3,1,506.26,1,0,2,1,0,0,0,3
miss,175111,2618,2725,6503,55851,747650,12582,40244,5463,3,3,0,1769,3,2,581.82,1,1,2,1,0,0,0,3
miss,175704,2589,2717,6463,53175,754726,12627,27140,5471,3,3,0,1307,3,1,522.03,1,0,2,1,0,0,0,3
miss,175731,1349,1449,6503,53915,242441,12623,33035,5547,1,1,0,447,1,1,208.79,1,0,2,0,0,0,0,4
miss,176011,2385,2510,6387,21943,704054,12595,38239,5323,3,3,0,1169,3,1,491.01,1,1,2,1,0,0,0,3
miss,176581,2468,2591,6495,1907,763854,12619,28451,5331,3,3,0,1699,3,1,520.61,1,0,2,1,0,0,0,3
miss,177024,2614,2695,6419,53123,772174,12535,24196,8199,3,3,0,1357,3,1,556.57,1,0,2,1,0,0,0,3
miss,177038,1348,1454,6515,54012,297329,12879,28755,5402,1,1,0,457,1,1,222.89,1,0,2,1,0,0,0,4
miss,177800,2769,2923,11367,56579,782921,13096,39208,5279,3,3,0,1251,3,1,550.86,1,0,2,1,0,0,0,3
miss,179079,2716,2844,6555,53107,789046,12671,33295,5323,3,3,0,1457,3,1,541.57,1,1,2,1,0,0,0,3
miss,180639,2577,2735,6503,1891,772314,14548,46139,7946,3,3,0,1773,3,1,520.95,1,0,2,1,0,0,0,3
miss,181320,2025,2129,6443,1935,586606,12631,33628,5391,3,3,0,1143,3,1,404.09,1,0,2,1,0,0,0,3
miss,181464,2469,2566,6411,1955,758562,12571,33390,5407,3,3,0,3599,3,2,549.89,1,1,2,1,0,0,0,3
miss,181550,2319,2417,6487,53879,655622,12623,33099,5475,3,3,0,1157,3,1,426.02,1,0,2,1,0,0,0,3
miss,182454,2562,2679,6464,21827,783250,12831,27931,5467,3,3,0,1379,3,1,546.65,1,0,2,1,0,0,0,3
miss,183024,2626,2731,6427,53939,760454,12967,34131,5399,3,3,0,1307,3,1,527.88,1,0,2,1,0,0,0,3
miss,183204,2343,2463,6543,24799,698770,12530,24463,5383,3,3,0,1345,3,1,508.68,1,0,2,1,0,0,0,3
miss,183660,2633,2730,6475,56647,760286,12739,33072,5383,3,3,0,1581,3,1,616.83,1,0,2,1,0,0,0,3
miss,183702,1339,1438,6463,56575,259211,12651,27631,5291,1,1,0,521,1,0,89.38,0,0,2,0,0,0,0,4
miss,184371,1334,1427,6395,53919,215145,12579,59155,6947,1,1,0,457,1,1,149.68,1,0,2,0,0,0,0,4
miss,186036,2729,2843,6479,53971,808558,15511,27795,7567,3,3,0,1947,3,2,630.70,1,0,2,1,0,0,0,3
miss,189438,2624,2716,6631,21943,797350,15415,35571,5526,2,2,0,1816,2,2,591.07,1,0,2,1,0,0,0,2
miss,189823,2683,2788,6439,53931,795922,13106,24771,5343,3,3,0,2339,3,1,583.87,1,0,2,1,0,0,0,3
miss,190970,2645,2795,6575,53935,758278,12791,25116,5427,3,3,0,1209,3,1,560.99,1,0,2,1,0,0,0,3
miss,191289,2635,2733,6379,53923,743386,18160,34167,5431,3,3,0,1545,3,1,521.60,1,0,2,1,0,0,0,3
miss,192020,2157,2256,6391,55391,591566,12543,30423,5362,3,3,0,2271,3,1,428.41,1,0,2,1,0,0,0,3
miss,193389,2655,2737,6439,1891,799106,22367,41003,5367,3,3,0,1773,3,1,528.59,1,0,2,1,0,0,0,3
miss,194070,1928,2060,6539,1922,558246,12763,33647,5307,3,3,0,1143,3,1,384.05,1,0,2,1,0,0,0,3
miss,194214,2439,2533,6427,1927,747810,12587,29995,5431,3,3,0,3599,3,2,564.72,1,1,2,1,0,0,0,3
miss,194300,2278,2376,6483,53907,643973,13232,25459,5399,3,3,0,1157,3,1,426.11,1,0,2,1,0,0,0,3
miss,195204,2504,2624,6415,21847,747878,15302,29687,8135,3,3,0,1379,3,1,507.85,1,0,2,1,0,0,0,3
miss,195774,2490,2575,6451,53923,718406,15747,25027,5383,3,3,0,1307,3,1,480.70,1,0,2,1,0,0,0,3
miss,195954,2298,2403,6612,22019,667514,12807,36471,5487,3,3,0,1345,3,1,451.32,1,0,2,1,0,0,0,3
miss,195960,1436,1509,6439,56612,308627,12991,36431,5390,1,1,0,435,1,0,16.32,0,0,2,1,0,0,0,4
miss,196178,1344,1460,6427,53999,279514,15627,31068,5267,1,1,0,433,1,1,125.13,1,0,2,0,0,0,0,4
miss,196410,2677,2797,6475,53915,766238,12619,37103,5391,3,3,0,1581,3,1,509.17,1,0,2,1,0,0,0,3
miss,198786,2782,2879,6447,53951,824646,13127,24843,5451,3,3,0,1947,3,2,637.08,1,0,2,1,0,0,0,3
miss,202187,2798,2903,6483,24551,825338,15323,33147,8215,3,3,0,2661,3,1,600.46,1,0,2,1,0,0,0,3
miss,202573,2712,2824,9143,53919,791438,15355,30271,5331,3,3,0,2339,3,1,595.91,1,0,2,1,0,0,0,3
miss,203720,2607,2743,6483,56607,732098,12755,57727,5403,3,3,0,1209,3,1,490.43,1,0,2,1,0,0,0,3
miss,204039,2636,2720,6503,53931,754566,18067,29552,5459,3,3,0,1545,3,1,512.78,1,0,2,1,0,0,0,3
miss,204770,2000,2112,6447,53863,536510,13007,33347,5367,3,3,0,2271,3,1,398.29,1,0,2,1,0,0,0,3
miss,204788,1416,1543,6530,54020,326002,13292,25607,10483,1,1,0,685,1,1,287.26,1,1,2,1,0,0,0,4
miss,205566,2725,2827,6467,53867,796278,12543,33067,5367,3,3,0,1181,3,1,543.49,1,0,2,1,0,0,0,3
miss,205861,2616,2750,6447,53147,759094,12611,27987,5439,3,3,0,1769,3,2,545.65,1,1,2,1,0,0,0,3
miss,206081,1381,1507,6527,57775,266790,23932,40955,5351,1,1,0,461,1,1,196.12,1,0,2,0,0,0,0,4
miss,206454,2571,2663,6499,53144,741762,15463,27787,7979,3,3,0,1307,3,1,528.51,1,0,2,1,0,0,0,3
miss,206761,2420,2539,6547,21891,721602,15482,31079,5263,3,3,0,1169,3,1,491.84,1,1,2,1,0,0,0,3
miss,207331,2548,2712,6527,1915,790682,12607,27566,5335,3,3,0,1699,3,1,567.25,1,0,2,1,0,0,0,3
miss,207774,2691,2794,6455,53195,791618,12991,27432,7995,3,3,0,1357,3,1,572.95,1,0,2,1,0,0,0,3
miss,208307,1424,1530,6363,53154,276203,12639,24919,10123,1,1,0,465,1,0,43.97,0,0,2,0,0,0,0,4
miss,208550,2725,2857,12051,53903,772850,17491,33351,5307,3,3,0,1251,3,1,517.31,1,0,2,1,0,0,0,3
miss,209075,1356,1455,6415,54003,248447,12803,28127,5419,1,1,0,349,1,0,26.49,0,0,2,0,0,0,0,4
