set,block,ordinal,source_center,destination_center,half,model_timestamp,model_order,lambda_bits,gamma_bits,sample_rate_bits,norm_strategy,cache_path,local_difference,shared_difference,addgrain_cycles,select_cycles,model_near_cycles,cache_lookup_cycles,polynomial_cycles,gain_cycles
top,11747,1,882973,884466,209,882943,16,0,1065101558,1194083328,2,1,0,0,29520,2764,2755,1783,0,0
top,11747,2,882973,884605,209,882943,16,0,1065101558,1194083328,2,1,0,0,8864,2444,2666,199,0,0
top,34362,0,2330442,2331771,238,2331007,16,0,1065101558,1194083328,2,4,10,10,263692,44508,20381,12484,8376,46447
top,34362,1,2330442,2331927,238,2331007,16,0,1065101558,1194083328,2,1,0,0,31456,5428,1560,1777,0,0
top,34269,0,2324204,2325726,573,2324095,16,0,1065101558,1194083328,2,4,10,10,169479,28227,11608,9722,6048,27673
top,34269,1,2324443,2325871,216,2324479,16,0,1065101558,1194083328,2,4,10,10,29399,3931,2374,107,277,15866
top,34269,2,2324636,2326017,193,2324479,16,0,1065101558,1194083328,2,1,0,0,25953,3882,2338,1779,0,0
top,33950,0,2304011,2305349,203,2304511,16,0,1065101558,1194083328,2,4,10,10,255948,45712,26385,12440,8359,39943
top,33950,1,2304011,2305484,203,2304511,16,0,1065101558,1194083328,2,1,0,0,28811,3496,1562,1775,0,0
top,33950,2,2304209,2305618,198,2304511,16,0,1065101558,1194083328,2,1,0,0,8409,3192,1523,206,0,0
top,707,0,176395,177749,194,176767,16,0,1065101558,1194083328,2,4,10,10,313139,46464,28847,12450,13743,58759
top,707,1,176395,177882,194,176767,16,0,1065101558,1194083328,2,1,0,0,31940,3349,2033,1777,0,0
top,707,2,176592,178016,197,176767,16,0,1065101558,1194083328,2,1,0,0,8950,3052,1984,201,0,0
top,28284,0,1941373,1942729,210,1941247,16,0,1065101558,1194083328,2,4,10,10,308081,54071,29415,12458,8330,56211
top,28284,1,1941373,1942868,210,1941247,16,0,1065101558,1194083328,2,1,0,0,29256,2878,2716,1775,0,0
top,28284,2,1941583,1943008,210,1941631,16,0,1065101558,1194083328,2,4,10,10,26039,2518,2038,60,272,16000
top,3479,0,353746,355219,182,353791,16,0,1065101558,1194083328,2,4,10,10,342011,42738,34799,12458,12636,58973
top,3479,1,353746,355340,182,353791,16,0,1065101558,1194083328,2,1,0,0,33902,4982,2713,2910,0,0
top,3479,2,353746,355460,182,353791,16,0,1065101558,1194083328,2,1,0,0,8454,2002,2660,204,0,0
top,8299,0,662204,663615,237,662911,16,0,1065101558,1194083328,2,4,10,10,311573,50657,24728,12461,11037,58439
top,8299,1,662439,663773,236,662911,16,0,1065101558,1194083328,2,1,0,0,26540,3501,1326,1757,0,0
top,8299,2,662439,663932,236,662911,16,0,1065101558,1194083328,2,1,0,0,8520,3132,1296,205,0,0
top,6954,0,576223,577575,180,576895,16,0,1065101558,1194083328,2,4,10,10,306641,48535,21389,13621,9991,45479
top,6954,1,576223,577694,180,576895,16,0,1065101558,1194083328,2,1,0,0,33334,4390,1348,1773,0,0
