set,block,ordinal,source_center,destination_center,half,model_timestamp,model_order,lambda_bits,gamma_bits,sample_rate_bits,norm_strategy,cache_path,local_difference,shared_difference,addgrain_cycles,select_cycles,model_near_cycles,cache_lookup_cycles,polynomial_cycles,gain_cycles
miss,10521,2,804685,806098,211,804991,16,0,1065101558,1194083328,2,1,0,0,7993,3133,1276,198,0,0
miss,10809,0,822942,824301,178,823423,16,0,1065101558,1194083328,2,4,10,10,278883,49659,4693,15149,7213,47858
miss,10809,1,822942,824428,178,823423,16,0,1065101558,1194083328,2,1,0,0,28522,3908,1542,1776,0,0
miss,10809,2,823120,824554,178,823423,16,0,1065101558,1194083328,2,1,0,0,8508,3527,1428,203,0,0
miss,11328,0,855949,857409,305,856447,16,0,1065101558,1194083328,2,4,10,10,295255,46639,5036,15157,15297,56719
miss,11328,1,855949,857586,305,856447,16,0,1065101558,1194083328,2,1,0,0,32796,6084,2086,1788,0,0
miss,11328,2,855949,857763,305,856447,16,0,1065101558,1194083328,2,1,0,0,9356,3103,1966,202,0,0
miss,11749,0,882973,884468,210,882943,16,0,1065101558,1194083328,2,4,10,10,296419,48542,5986,16293,11045,56655
miss,11749,1,883183,884608,210,883327,16,0,1065101558,1194083328,2,4,10,10,27322,2867,2096,79,302,15912
miss,11749,2,883183,884747,210,883327,16,0,1065101558,1194083328,2,1,0,0,26986,2669,2075,1787,0,0
miss,12450,0,927836,929296,182,928255,16,0,1065101558,1194083328,2,4,10,10,311753,50416,3910,15139,16443,53600
miss,12450,1,928007,929416,171,928255,16,0,1065101558,1194083328,2,1,0,0,28515,3225,2015,1755,0,0
miss,12450,2,928007,929537,171,928255,16,0,1065101558,1194083328,2,1,0,0,8288,2830,1936,188,0,0
miss,13621,0,1002764,1004175,229,1003519,16,0,1065101558,1194083328,2,4,10,10,308791,45253,3044,12460,12625,58559
miss,13621,1,1002993,1004325,231,1003519,16,0,1065101558,1194083328,2,1,0,0,33519,7833,1378,1780,0,0
miss,13621,2,1002993,1004475,231,1003519,16,0,1065101558,1194083328,2,1,0,0,7303,2089,1260,192,0,0
miss,15060,0,1094710,1096219,266,1095295,16,0,1065101558,1194083328,2,4,10,10,323243,49634,3928,16292,16477,58761
miss,15060,1,1094710,1096401,266,1095295,16,0,1065101558,1194083328,2,1,0,0,30534,2413,2072,1764,0,0
miss,15060,2,1094710,1096583,266,1095295,16,0,1065101558,1194083328,2,1,0,0,9936,2116,3482,220,0,0
miss,15678,0,1134442,1135827,170,1134079,16,0,1065101558,1194083328,2,4,10,10,206703,35292,3532,9742,9923,29844
miss,15678,1,1134442,1135942,170,1134079,16,0,1065101558,1194083328,2,1,0,0,30793,5519,3012,1766,0,0
miss,15678,2,1134623,1136056,181,1134847,16,0,1065101558,1194083328,2,4,10,10,27971,3719,2260,93,270,15839
