set,block,ordinal,source_center,destination_center,half,model_timestamp,model_order,lambda_bits,gamma_bits,sample_rate_bits,norm_strategy,cache_path,local_difference,shared_difference,addgrain_cycles,select_cycles,model_near_cycles,cache_lookup_cycles,polynomial_cycles,gain_cycles
top,33260,0,2259863,2261196,215,2260351,16,0,1065101558,1194083328,2,4,10,10,269001,25227,40755,16136,2578,30226
top,33260,1,2259863,2261337,215,2260351,16,0,1065101558,1194083328,2,1,0,0,26858,2928,1318,5232,0,0
top,33260,2,2260074,2261479,211,2260351,16,0,1065101558,1194083328,2,1,0,0,7617,2699,1296,207,0,0
top,10519,0,804284,805695,201,804991,16,0,1065101558,1194083328,2,4,10,10,267501,17711,40724,13930,1858,34584
top,10519,1,804474,805829,201,804991,16,0,1065101558,1194083328,2,1,0,0,30729,6172,1306,5255,0,0
top,10519,2,804474,805964,201,804991,16,0,1065101558,1194083328,2,1,0,0,8411,3121,1269,203,0,0
top,27347,0,1881342,1882701,178,1881727,16,0,1065101558,1194083328,2,4,10,10,244865,16241,37229,15112,2569,22774
top,27347,1,1881342,1882827,178,1881727,16,0,1065101558,1194083328,2,1,0,0,24069,3656,2208,240,0,0
top,27347,2,1881342,1882952,178,1881727,16,0,1065101558,1194083328,2,1,0,0,12787,6567,2096,203,0,0
top,11747,0,882973,884329,210,882943,16,0,1065101558,1194083328,2,4,10,10,274231,22058,45170,15104,2572,25366
top,11747,1,882973,884468,210,882943,16,0,1065101558,1194083328,2,1,0,0,28377,2748,2756,5248,0,0
top,11747,2,883183,884608,210,883327,16,0,1065101558,1194083328,2,4,10,10,26402,2491,2020,84,284,16258
top,16723,0,1201463,1202796,215,1202047,16,0,1065101558,1194083328,2,4,10,10,263823,16520,40873,15050,2535,22962
top,16723,1,1201463,1202937,215,1202047,16,0,1065101558,1194083328,2,1,0,0,22631,2965,1355,5249,0,0
top,16723,2,1201674,1203079,211,1202047,16,0,1065101558,1194083328,2,1,0,0,7723,2696,1274,200,0,0
top,34268,0,2324204,2325640,573,2324095,16,0,1065101558,1194083328,2,4,10,10,197791,6971,38561,7802,2563,32054
top,34268,1,2324443,2325776,239,2324479,16,0,1065101558,1194083328,2,4,10,10,29752,3829,2349,84,260,15946
top,34268,2,2324443,2325912,239,2324479,16,0,1065101558,1194083328,2,1,0,0,23323,3765,2313,228,0,0
top,23142,0,1612050,1613608,406,1612543,16,0,1065101558,1194083328,2,4,10,10,277433,26529,36704,15050,2562,22762
top,23142,1,1612050,1613885,406,1612543,16,0,1065101558,1194083328,2,1,0,0,27787,2229,2016,5230,0,0
