set,block,ordinal,source_center,destination_center,half,model_timestamp,model_order,lambda_bits,gamma_bits,sample_rate_bits,norm_strategy,cache_path,local_difference,shared_difference,addgrain_cycles,select_cycles,model_near_cycles,cache_lookup_cycles,polynomial_cycles,gain_cycles
miss,707,2,176592,178016,197,176767,16,0,1065101558,1194083328,2,1,0,0,11745,3096,2010,200,0,0
miss,875,0,187211,188549,207,187903,16,0,1065101558,1194083328,2,4,10,10,282820,59800,20728,12434,9510,41003
miss,875,1,187211,188683,207,187903,16,0,1065101558,1194083328,2,1,0,0,29020,3462,1556,2907,0,0
miss,875,2,187211,188818,207,187903,16,0,1065101558,1194083328,2,1,0,0,8505,3255,1528,199,0,0
miss,1193,0,207404,208926,573,207487,16,0,1065101558,1194083328,2,4,10,10,262702,60428,24744,9742,9937,35884
miss,1193,1,207643,209071,216,207487,16,0,1065101558,1194083328,2,1,0,0,27852,4093,3020,1739,0,0
miss,1193,2,207836,209217,193,207871,16,0,1065101558,1194083328,2,4,10,10,27677,3778,2307,67,278,16083
miss,1290,0,213642,215127,238,214015,16,0,1065101558,1194083328,2,4,10,10,332812,63102,29220,12450,16692,53083
miss,1290,1,213642,215282,238,214015,16,0,1065101558,1194083328,2,1,0,0,27145,3966,2238,1749,0,0
miss,1290,2,213642,215438,238,214015,16,0,1065101558,1194083328,2,1,0,0,9526,3688,2187,196,0,0
miss,3479,0,353746,355219,182,353791,16,0,1065101558,1194083328,2,4,10,10,348566,64066,32223,10918,12668,57463
miss,3479,1,353746,355340,182,353791,16,0,1065101558,1194083328,2,1,0,0,26002,2347,2746,2902,0,0
miss,3479,2,353746,355460,182,353791,16,0,1065101558,1194083328,2,1,0,0,8431,2063,2675,197,0,0
miss,6605,0,553650,555208,406,553855,16,0,1065101558,1194083328,2,4,10,10,364506,72126,29389,9743,12668,53173
miss,6605,1,553650,555485,406,553855,16,0,1065101558,1194083328,2,1,0,0,27050,2281,2714,1755,0,0
miss,6605,2,553650,555761,406,553855,16,0,1065101558,1194083328,2,1,0,0,11084,2018,2634,194,0,0
miss,6954,0,576223,577575,180,576895,16,0,1065101558,1194083328,2,4,10,10,338398,72746,26876,9725,8367,57131
miss,6954,1,576223,577694,180,576895,16,0,1065101558,1194083328,2,1,0,0,25706,2869,1341,1734,0,0
miss,6954,2,576403,577814,180,576895,16,0,1065101558,1194083328,2,1,0,0,7769,2486,1308,187,0,0
miss,8010,0,643724,645135,183,644479,16,0,1065101558,1194083328,2,4,10,10,341396,75108,29666,9743,9516,45415
miss,8010,1,643909,645257,185,644479,16,0,1065101558,1194083328,2,1,0,0,25775,2975,1341,1757,0,0
miss,8010,2,643909,645379,185,644479,16,0,1065101558,1194083328,2,1,0,0,8187,2658,1304,196,0,0
miss,8299,0,662204,663615,237,662911,16,0,1065101558,1194083328,2,4,10,10,330060,72913,24633,12460,8367,42373
miss,8299,1,662439,663773,236,662911,16,0,1065101558,1194083328,2,1,0,0,26592,6284,1325,1745,0,0
miss,8299,2,662439,663932,236,662911,16,0,1065101558,1194083328,2,1,0,0,8672,3186,1294,198,0,0
miss,8993,0,706762,708149,159,706687,16,0,1065101558,1194083328,2,4,10,10,327608,65860,30069,12442,9943,57481
miss,8993,1,706921,708254,158,707071,16,0,1065101558,1194083328,2,4,10,10,28675,4130,2264,68,277,16007
miss,8993,2,706921,708360,158,707071,16,0,1065101558,1194083328,2,1,0,0,25950,3994,2237,1749,0,0
miss,9702,0,752136,753486,171,752767,16,0,1065101558,1194083328,2,4,10,10,339674,72199,30042,12468,5650,54807
miss,9702,1,752136,753596,171,752767,16,0,1065101558,1194083328,2,1,0,0,24547,2371,1347,1755,0,0
miss,9702,2,752305,753707,169,752767,16,0,1065101558,1194083328,2,1,0,0,7061,2094,1304,194,0,0
