set,block,dsp_us,cycle_us,input_cycles,comp_cycles,harmony_cycles,delay_cycles,reverb_cycles,master_cycles,new_grains,active_grains,source_grains,grain_samples,model_lookups,model_expensive,model_warp_us,formant_changed,pitch_changed,track_state,fallback,recovery,fir_computed,fir_reused,deferred_slices,psola_sched_cycles,psola_addgrain_cycles,psola_deferred_cycles,psola_mark_cycles,psola_desc_cycles,psola_near_cycles,psola_poly_cycles,psola_gn_cycles
miss,56871,1479,2065,6503,56567,268870,12695,25427,5359,1,1,0,425,1,1,226.74,1,0,2,0,0,0,0,4,124092,113300,48472,14989,3004,5174,3010,32446
miss,57239,2553,3389,6415,53939,744042,13147,24535,5243,3,3,0,1095,3,1,518.67,1,0,2,1,0,0,0,3,409881,360990,108485,101545,11881,32825,18089,38444
miss,58410,2642,3320,6467,53090,776586,12735,29959,5719,3,3,0,1373,3,1,549.25,1,0,2,1,0,0,0,3,430063,380759,115306,94519,11996,31048,18032,47206
miss,59849,2565,3501,9052,3844,795914,12727,28016,5539,3,3,0,1563,3,1,537.21,1,0,2,1,0,0,0,3,424239,369614,117578,90632,12009,27666,15375,46264
miss,60467,1822,2760,6443,1919,524338,12751,27635,5363,3,3,0,1059,3,1,377.07,1,0,2,1,0,0,0,3,281501,245676,68934,68529,6193,11803,12652,28498
miss,60609,2392,3302,6479,1879,731966,12803,27151,7783,3,3,0,2265,3,1,490.38,1,1,2,1,0,0,0,3,397779,345554,102476,87261,9213,30727,15367,41058
miss,60684,2452,3165,6399,53876,707826,12723,27208,5339,3,3,0,1067,3,1,508.03,1,0,2,1,0,0,0,3,403287,350804,93494,88641,9237,26303,15387,43834
miss,61513,2493,3315,6567,26227,754017,12942,27375,5371,3,3,0,1273,3,1,503.12,1,0,2,1,0,0,0,3,405241,345098,104715,82137,12992,28477,15350,42523
miss,62034,2514,3189,6435,56603,714642,12931,27567,5415,3,3,0,1283,3,1,491.01,1,0,2,1,0,0,0,3,399445,347502,105313,93309,11725,30587,15369,41116
miss,62202,2477,3423,10551,22643,713886,12715,24947,5395,3,3,0,1209,3,1,457.84,1,0,2,1,0,0,0,3,384885,332394,88025,91297,11545,23341,18017,35734
miss,62615,2369,3173,6527,55974,676541,12707,24691,5331,3,3,0,1367,3,1,434.44,1,0,2,1,0,0,0,3,370833,327027,89274,88335,11881,17938,18060,37516
miss,64805,2764,3581,6467,53879,821834,12691,28075,5491,3,3,0,1087,3,2,616.75,1,0,2,1,0,0,0,3,460555,406104,117942,94129,11606,34847,18334,67888
miss,67933,2646,3573,6511,22179,814874,12787,24555,5423,3,3,0,2487,3,1,570.37,1,0,2,1,0,0,0,3,445265,393044,115411,93979,12236,38528,18096,49495
miss,68279,2565,3421,6419,53930,749793,12879,24423,5339,3,3,0,1065,3,1,537.74,1,0,2,1,0,0,0,3,400552,351345,112688,86666,11746,30557,12650,50168
miss,69155,2097,3055,6375,1879,625890,12651,26191,5355,3,3,0,893,3,2,412.79,1,1,2,1,0,0,0,3,329993,288838,87295,76501,11574,22165,15634,47238
miss,69192,2021,2986,6432,1923,597762,12759,26919,5331,3,3,0,3201,3,1,358.14,1,1,2,1,0,0,0,3,297405,253796,91301,65671,11682,15759,9927,23198
miss,69223,2148,2944,6447,1879,586998,15555,25007,10783,4,4,0,3352,4,1,336.46,1,0,2,1,0,0,0,4,312075,272943,89879,72260,14178,15348,7244,25672
miss,69338,2506,3362,6570,54059,718514,15683,24999,5599,3,3,0,1113,3,1,513.57,1,0,2,1,0,0,0,3,387697,341309,94174,83695,9473,28507,12672,50078
miss,69629,2770,3577,10992,53946,789441,13148,35011,7095,3,3,0,1419,3,1,549.33,1,0,2,1,0,0,0,3,432681,380852,112131,97223,9218,33156,18063,47484
miss,70319,2460,3191,6415,53915,698254,12727,24503,5463,3,3,0,951,3,2,469.05,1,0,2,1,0,0,0,3,366307,319617,109426,90340,11582,16413,15682,50678
miss,71029,2631,3524,6455,53903,777974,13052,24731,5351,3,3,0,1051,3,1,551.79,1,0,2,1,0,0,0,3,423853,372060,112734,88423,9018,33927,12654,47650
miss,71304,2425,3201,6491,53151,692342,12695,27887,5339,2,2,0,976,2,2,482.29,1,0,2,1,0,0,0,2,362827,316570,92677,67200,8874,30072,15680,52973
miss,71849,2647,3454,8926,55971,747722,12677,24539,5387,3,3,0,1149,3,1,537.87,1,0,2,1,0,0,0,3,406771,357570,120795,82588,11595,30191,18050,47870
miss,72133,2425,3284,6559,55955,699350,12675,24495,5387,3,3,0,1097,3,1,504.82,1,0,2,1,0,0,0,3,383631,334556,101343,79713,6573,31531,19234,44178
miss,72654,2476,3409,6483,1835,763846,15403,24795,8143,3,3,0,1589,3,1,537.16,1,0,2,1,0,0,0,3,412505,363526,114953,88955,9140,38210,15303,41500
miss,73073,2641,3510,6395,53615,776206,12755,27526,5315,3,3,0,2013,3,1,548.95,1,0,2,1,0,0,0,3,438523,384380,115182,97887,9032,38080,15336,49018
miss,73775,2549,3374,6987,61171,734442,13170,24814,5271,3,3,0,1101,3,1,491.55,1,0,2,1,0,0,0,3,400741,348793,114471,93385,8950,20101,18034,45086
miss,74949,2707,3515,6351,55875,799722,12743,26919,5427,3,3,0,1381,3,1,519.07,1,0,2,1,0,0,0,3,414267,359184,114419,88605,11760,27965,9946,48784
miss,76386,2520,3386,6375,1895,788766,12747,24015,5479,3,3,0,1629,3,1,544.65,1,0,2,1,0,0,0,3,424303,372469,114253,91077,11893,30017,15705,43618
miss,77004,1796,2581,6439,1899,521258,12983,25903,5423,3,3,0,1049,3,2,336.52,1,0,2,1,0,0,0,3,275375,231472,77660,64729,9280,10845,3310,42042
miss,77148,2532,3410,6463,1895,764257,12723,42623,8955,3,3,0,2265,3,1,561.16,1,1,2,1,0,0,0,3,420731,371640,103490,80429,11905,32360,18065,51325
miss,77220,2471,3182,6427,53871,711142,12739,27255,5339,4,4,0,1420,4,1,490.52,1,0,2,1,0,0,0,4,389105,342359,96958,88852,9199,24770,12682,43794
miss,78049,2650,3580,6455,21891,789266,12967,38515,5475,3,3,0,1295,3,1,538.94,1,0,2,1,0,0,0,3,435545,380704,115084,93679,12474,31241,12674,46180
miss,78571,2579,3391,6387,53904,747646,12646,27312,5427,3,3,0,1283,3,1,516.62,1,0,2,1,0,0,0,3,416545,362174,97810,94235,11850,15319,24837,50840
miss,78739,2262,3188,6467,22395,668634,12795,24639,10835,3,3,0,1207,3,1,400.78,1,0,2,1,0,0,0,3,353273,297516,96305,85311,8873,15370,16476,34736
miss,79153,2609,3352,6475,53159,758218,12555,26055,5319,3,3,0,1367,3,1,534.95,1,0,2,1,0,0,0,3,418589,366640,102630,95231,14580,23006,15345,52695
miss,81342,2748,3592,6503,61751,802754,12847,25090,5355,3,3,0,1089,3,1,568.83,1,0,2,1,0,0,0,3,441493,386745,117077,99757,11931,33766,18014,48902
miss,84470,2713,3555,6483,24607,836762,12647,24427,5331,3,3,0,2487,3,1,593.88,1,0,2,1,0,0,0,3,449197,397549,149010,96611,11596,35522,21967,51600
miss,84815,2758,3572,6527,53927,780242,13014,24843,5391,3,3,0,1065,3,1,535.22,1,0,2,1,0,0,0,3,417924,368658,111813,92459,11708,30807,15322,52818
miss,85693,2086,2925,6391,1895,625586,12755,24711,5419,3,3,0,893,3,2,518.64,1,1,2,1,0,0,0,3,348871,307360,93732,64767,6867,16269,12894,60888
miss,85730,2264,3224,6399,1895,675822,12606,32598,5339,4,4,0,3412,4,1,448.57,1,1,2,1,0,0,0,3,359171,317853,98670,74808,9440,23215,18056,36702
miss,85759,1835,2849,9179,1918,519378,12691,29619,5403,4,4,0,852,4,1,309.46,1,0,2,1,0,0,0,4,254829,218780,74507,66904,6765,9524,8386,28492
miss,85877,2476,3291,11143,59123,696234,12683,30067,5351,3,3,0,1113,3,1,491.45,1,0,2,1,0,0,0,3,375919,332116,103741,81079,6202,31219,18018,44894
miss,86165,2661,3470,6950,55003,761722,13048,26375,5331,3,3,0,1419,3,1,542.94,1,0,2,1,0,0,0,3,413773,364784,100714,83007,11710,33277,18051,47880
miss,86855,2495,3325,6435,53907,717970,12898,27251,5471,4,4,0,1268,4,2,488.59,1,0,2,1,0,0,0,4,383811,339456,105762,94620,11838,30287,7581,43958
miss,88098,2645,3428,6495,1911,825469,12727,27711,5315,3,3,0,1637,3,1,589.41,1,0,2,1,0,0,0,3,445471,390855,112237,93905,8895,38585,18470,48704
miss,88718,1934,2932,6479,1882,564582,12746,24979,5323,3,3,0,1049,3,1,406.31,1,0,2,1,0,0,0,3,297151,256086,78746,72413,6332,18392,18018,46246
miss,88860,2497,3294,6407,1915,763365,12707,29499,5303,3,3,0,2295,3,1,513.38,1,1,2,1,0,0,0,2,416985,359834,103876,91477,6532,19376,15362,46116
miss,88884,1814,2676,6423,1895,534178,12887,24599,5255,2,2,0,1296,2,2,420.06,1,1,2,1,0,0,0,2,299209,268786,74005,60776,6147,15971,4837,58412
miss,88937,2427,3299,6600,53983,680662,13075,28895,8027,3,3,0,1069,3,1,458.24,1,0,2,1,0,0,0,3,359541,304289,93384,68539,3557,15760,12612,48844
miss,89203,2134,2929,6419,53123,584550,12679,28171,5431,3,3,0,1395,3,1,427.39,1,1,2,1,0,0,0,3,332683,285890,78959,71045,8890,12709,9922,47321
miss,89765,2563,3470,6455,39063,764210,12703,27259,5407,3,3,0,1251,3,1,514.33,1,0,2,1,0,0,0,3,413179,361323,112386,94799,9057,25809,16438,46426
miss,90287,2581,3408,10771,56655,739662,13137,24803,5358,3,3,0,1247,3,1,533.53,1,0,2,1,0,0,0,3,400515,354086,106182,85191,8888,35503,15297,50600
miss,90450,2326,3138,6491,21783,699770,12911,24923,5439,3,3,0,1153,3,1,493.48,1,0,2,1,0,0,0,3,384711,334456,101767,84959,9017,29105,16519,41032
miss,90870,2556,3368,6399,60211,739317,12875,24308,5379,3,3,0,1421,3,1,483.72,1,0,2,1,0,0,0,3,391399,339394,95636,91097,11865,33076,12648,50908
miss,93053,2713,3569,6491,56743,799990,13072,24579,5379,3,3,0,1089,3,2,616.13,1,0,2,1,0,0,0,3,446137,391310,113579,88639,11791,37216,18708,59712
miss,96180,2703,3511,13367,21907,800214,12723,24195,5451,2,2,0,1670,2,1,584.93,1,0,2,1,0,0,0,2,437505,385995,108176,89336,11445,36135,15373,54166
miss,96529,2663,3517,6387,56775,772594,12823,29199,5427,3,3,0,1079,3,1,535.91,1,0,2,1,0,0,0,3,422881,368125,106606,95681,8862,33806,15331,43644
miss,97589,2777,3622,6479,56663,806354,18003,25183,5359,3,3,0,1107,3,1,556.36,1,0,2,1,0,0,0,3,432341,375366,122290,94686,6245,35458,9926,56086
miss,97879,2761,3631,12895,54403,788174,12690,29678,5387,3,3,0,1443,3,1,552.59,1,0,2,1,0,0,0,3,427173,375465,105459,93435,9119,32959,15296,55838
miss,98555,2325,3191,6443,53890,656966,13044,24531,5331,3,3,0,1015,3,1,462.44,1,0,2,1,0,0,0,3,362773,324080,84382,84443,6268,15509,15346,43662
miss,99282,2630,3489,6471,53935,770014,13143,25784,5383,3,3,0,1001,3,1,536.94,1,0,2,1,0,0,0,3,422035,370213,112116,93843,11696,25603,12622,53312
miss,99480,1917,2853,6418,1923,564698,12703,25143,5307,3,3,0,1853,3,2,390.38,1,0,2,1,0,0,0,3,294339,255744,82689,62285,11853,14218,15671,44674
miss,99552,2435,3341,6474,53131,688702,15483,28751,5403,3,3,0,1495,3,2,503.01,1,1,2,1,0,0,0,3,392921,348730,96278,93751,8927,21194,16013,52362
miss,100099,2606,3433,10631,53161,749162,13204,29887,5339,3,3,0,1171,3,1,541.85,1,0,2,1,0,0,0,3,415787,370757,108756,95445,11535,30837,9963,51404
miss,100385,2530,3411,10935,69223,702650,12743,25135,5391,3,3,0,1137,3,1,480.68,1,0,2,1,0,0,0,3,393567,346657,91909,90617,11558,15603,18035,43528
miss,100902,2407,3407,6503,1867,716870,15839,24467,10667,3,3,0,1635,3,1,493.39,1,0,2,1,0,0,0,3,383101,336436,99936,82621,11985,22632,15378,39468
miss,101327,2733,3535,6491,53839,779537,13171,27212,5439,3,3,0,1263,3,1,516.48,1,0,2,1,0,0,0,3,414863,368324,112060,95241,11983,24264,18051,46174
miss,102023,2682,3519,7987,55123,768486,12887,24587,5399,3,3,0,1123,3,1,535.91,1,0,2,1,0,0,0,3,415285,368697,109324,93009,11704,25617,18086,48884
miss,103199,2689,3547,6515,53126,787577,12742,32499,5283,3,3,0,1339,3,1,570.70,1,0,2,1,0,0,0,3,431989,380251,120985,96786,9164,35808,12630,54202
miss,103207,1478,1830,6491,53139,298938,12791,28667,8067,1,1,0,447,1,1,192.87,1,0,2,1,0,0,0,4,142522,123600,48552,37177,316,4925,8382,35484
miss,104634,2539,3438,6395,1823,792586,12627,27423,8051,3,3,0,1637,3,1,572.68,1,0,2,1,0,0,0,3,431575,376932,114649,88375,9138,30514,18103,51710
miss,105257,1861,2829,6522,4551,544753,12647,24751,5343,3,3,0,1039,3,1,321.41,1,0,2,1,0,0,0,3,274353,235991,73098,72861,8900,7422,7249,26220
miss,105395,2330,3310,6403,1839,704990,12743,26759,5587,2,2,0,1530,2,1,508.84,1,0,2,1,0,0,0,2,379501,336197,95036,78374,8817,24517,18049,40990
miss,105420,1949,2892,6491,1906,577262,12719,25252,5315,3,3,0,1965,3,2,475.94,1,1,2,1,0,0,0,3,339645,298600,63902,66811,9119,13838,15576,54540
miss,105474,2484,3253,6435,56655,716526,13039,27287,5207,3,3,0,1067,3,1,478.23,1,0,2,1,0,0,0,3,378025,334259,113305,88429,6558,21030,12618,45016
miss,105739,1981,2806,6459,53227,536938,12750,24151,5411,3,3,0,2177,3,2,406.25,1,0,2,1,0,0,0,3,275491,244764,68945,55543,8855,12838,14089,43681
miss,106303,2701,3457,6435,56261,797822,15415,26783,5403,3,3,0,1251,3,1,592.87,1,0,2,1,0,0,0,3,446271,394629,110108,103417,11694,31536,26429,47865
miss,106823,2442,3317,6483,56635,700498,12979,27387,5355,3,3,0,1247,3,1,506.06,1,0,2,1,0,0,0,3,381625,332564,90901,80897,9092,31281,18018,40982
miss,106989,2438,3315,6499,22215,718777,13067,24862,5411,3,3,0,1155,3,1,465.34,1,0,2,1,0,0,0,3,374901,331170,101702,94517,6471,30174,15326,40710
miss,107408,2523,3404,14076,54006,715864,15467,24355,8119,3,3,0,1423,3,1,467.31,1,0,2,1,0,0,0,3,388693,339411,97025,98915,11974,26494,15284,35950
miss,109590,2797,3625,6523,53875,826394,13251,24623,5343,3,3,0,1869,3,2,635.79,1,0,2,1,0,0,0,3,466801,414764,115661,91421,11578,36241,18361,67905
miss,112719,2733,3600,6435,21831,832730,12699,29387,8075,3,3,0,2511,3,1,588.42,1,0,2,1,0,0,0,3,452051,400272,133544,96567,11571,37790,18023,48728
miss,112744,1472,1773,6539,56975,285507,29988,62143,5267,1,1,0,807,1,0,75.79,0,0,2,0,0,0,0,4,120077,98599,44459,48134,3356,3693,0,0
miss,113069,2589,3459,6439,56615,744812,12873,28188,5319,3,3,0,1081,3,1,548.61,1,0,2,1,0,0,0,3,414161,359786,106387,81927,8870,37959,15372,43672
miss,114126,2557,3387,6467,53899,745802,12859,24715,5287,3,3,0,1113,3,1,507.44,1,0,2,1,0,0,0,3,404115,355249,100721,87203,11733,20430,15372,46588
miss,114419,2594,3378,6459,53847,746910,12691,30787,5383,3,3,0,1419,3,1,454.29,1,0,2,1,0,0,0,3,399817,345515,113178,99239,11567,22382,9965,46138
miss,115093,2259,2999,6483,54007,637058,13023,24907,5399,3,3,0,983,3,1,406.17,1,0,2,1,0,0,0,3,346139,297087,79082,79217,11655,15506,12674,33130
miss,115820,2649,3448,6531,53887,778381,16707,30526,5422,3,3,0,1001,3,1,551.66,1,0,2,1,0,0,0,3,431061,374132,98368,91783,11598,33883,15344,46426
miss,116018,1930,2902,6463,1915,563758,12947,27735,5347,3,3,0,1853,3,2,399.61,1,0,2,1,0,0,0,3,288023,254698,70148,56459,11582,10663,4854,39330
miss,116089,2451,3327,6467,52659,710018,12911,23795,5395,2,2,0,1020,2,2,566.10,1,1,2,1,0,0,0,2,389993,349100,91555,69938,8684,34728,15669,68141
miss,116639,2538,3370,6483,53147,731350,12879,25491,5287,3,3,0,1239,3,1,492.30,1,0,2,1,0,0,0,3,397689,345924,104642,86697,11886,24852,13038,49134
miss,116922,2463,3334,12535,53218,684038,12826,24379,5403,3,3,0,1135,3,1,439.54,1,0,2,1,0,0,0,3,358424,317302,93240,78581,11975,20692,12654,38200
miss,117440,2387,3306,6487,1879,723890,12898,27279,5399,3,3,0,1541,3,1,481.87,1,0,2,1,0,0,0,3,388735,339335,109101,83861,11680,25173,15343,40882
miss,117863,2756,3602,6471,53190,750826,13039,33215,5395,3,3,0,2013,3,1,502.59,1,0,2,1,0,0,0,3,413043,354833,115990,95481,9207,27250,9963,43488
